latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
5.89981,5.58262,331.15,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.41,5.26,N
5.92444,5.31659,325.87,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.18,2.03,N
5.94974,5.0492,331.08,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.11,3.88,N
5.95307,5.04972,331.13,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.72,3.88,N
6.01432,5.86611,335.75,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.6,7.69,N
6.06169,5.58656,333.14,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.22,2.31,N
6.06462,5.43792,327.89,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.97,2.63,N
6.06501,5.58708,303.85,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.98,2.31,N
6.13259,7.41446,305.37,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,289.64,1.14,N
6.13598,7.41497,321.34,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,290.39,1.51,N
6.13657,7.41136,315.24,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,290.15,1.51,N
6.39519,5.7279,314.47,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.51,1.01,N
6.40891,5.68024,315.31,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.26,1.13,N
6.46096,4.00725,308.18,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,294.91,1.62,N
6.46138,7.25601,306.31,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,290,0.75,N
6.48326,3.99923,335.29,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,294.48,5.94,N
6.48383,3.9955,307,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,293.03,3.32,N
6.4867,3.99975,333.48,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,294.6,5.94,N
6.48727,3.99603,305.57,0.41,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,292.99,3.32,N
6.54934,7.42863,304.51,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,290.18,0.52,N
6.62251,1.57341,306.81,0.54,0.42,2024-11-21,104,N,VIIRS,n,2.0NRT,293.52,0.94,N
6.73681,4.71063,306.4,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,293.2,0.91,N
7.09782,11.86237,297.69,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,283.84,0.21,N
7.1487,2.65083,306.59,0.48,0.4,2024-11-21,104,N,VIIRS,n,2.0NRT,294.01,0.69,N
7.20691,0.94416,301.64,0.4,0.44,2024-11-21,104,N,VIIRS,n,2.0NRT,291.32,1.85,N
7.29242,5.98311,307.44,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.77,1.07,N
7.35272,6.39737,302.18,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.9,0.63,N
7.35493,6.40483,306.87,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.44,0.95,N
7.35548,6.40136,308.49,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.66,1.57,N
7.47044,6.6581,304.64,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.55,1,N
7.51715,5.75878,321.44,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.63,1.66,N
7.52639,-7.5145,300.97,0.74,0.76,2024-11-21,104,N,VIIRS,n,2.0NRT,287.3,1.44,N
7.5299,-7.51364,301.6,0.74,0.76,2024-11-21,104,N,VIIRS,n,2.0NRT,287.09,0.86,N
7.57608,-0.94988,300.91,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,290.16,0.63,N
7.6187,1.8022,304.07,0.54,0.42,2024-11-21,104,N,VIIRS,n,2.0NRT,290.81,1.03,N
7.75267,0.6015,303.71,0.43,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,291.52,0.7,N
7.83061,13.42109,303.93,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,289.86,1.94,N
7.83281,13.41849,312.17,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,289.37,1.79,N
7.83455,1.85405,302.68,0.54,0.42,2024-11-21,104,N,VIIRS,n,2.0NRT,289.69,0.63,N
7.83524,13.42196,311.42,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,288.96,1.94,N
7.83608,13.41724,317.83,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,289.66,1.94,N
7.83656,13.42455,300.33,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,288.23,2.02,N
7.83746,13.41926,327.85,0.54,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,289.64,2.02,N
7.92728,6.42447,304.92,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.76,0.65,N
7.98254,0.92373,300.64,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,290.6,0.63,N
7.98306,0.92004,302.33,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.54,1.1,N
7.98517,0.92138,325.78,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,292.73,2.52,N
7.98666,0.92446,301.72,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.17,0.63,N
7.98717,0.92079,309.4,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.72,1.1,N
8.17972,-7.53595,299.12,0.76,0.77,2024-11-21,104,N,VIIRS,n,2.0NRT,288.04,1.65,N
8.25772,5.85059,299.59,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.49,0.36,N
8.53727,16.79499,306.78,0.44,0.62,2024-11-21,104,N,VIIRS,n,2.0NRT,291.32,0.77,N
8.55537,-1.0592,301.28,0.56,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,289.79,0.59,N
8.78273,20.16786,312.15,0.73,0.76,2024-11-21,104,N,VIIRS,n,2.0NRT,288.74,2.39,N
8.82194,16.51794,304.29,0.42,0.61,2024-11-21,104,N,VIIRS,n,2.0NRT,291.66,0.5,N
8.82553,-3.29335,317.48,0.4,0.6,2024-11-21,104,N,VIIRS,n,2.0NRT,288.64,1.54,N
8.92971,-2.01825,302,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,289.17,0.43,N
8.96169,0.12438,301.23,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.88,1.26,N
8.96504,0.12372,302.87,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,291.06,1.04,N
8.97127,8.98972,312.67,0.43,0.38,2024-11-21,104,N,VIIRS,n,2.0NRT,294.35,1.38,N
8.97649,-0.40463,303.41,0.52,0.5,2024-11-21,104,N,VIIRS,n,2.0NRT,290.11,0.38,N
9.00923,0.22697,303.84,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.46,0.69,N
9.15915,0.43577,307.8,0.46,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,293.07,2.06,N
9.16152,-0.90398,315.46,0.56,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,291.13,2.52,N
9.16223,-0.90918,317,0.56,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,291.08,2.75,N
9.16576,-0.93499,303.96,0.56,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,290.97,1.08,N
9.16628,-0.90328,308.01,0.56,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,290.72,1.56,N
9.17434,-1.25341,307.91,0.59,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,290.01,1.56,N
9.17549,7.13863,303.05,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.09,0.2,N
9.20388,-0.74574,299.98,0.55,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,289.6,0.5,N
9.2043,14.2195,316.56,0.58,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,293.46,1.68,N
9.2049,14.21834,313.92,0.58,0.52,2024-11-21,104,N,VIIRS,n,2.0NRT,293.36,2.27,N
9.46275,-2.18595,302.32,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.04,0.99,N
9.46386,7.36859,305.36,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.26,0.92,N
9.47278,-2.18144,302.91,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,289.04,0.57,N
9.47792,-2.18088,302.49,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.49,0.53,N
9.478,-2.18069,302.15,0.35,0.56,2024-11-21,104,N,VIIRS,n,2.0NRT,290.66,0.5,N
9.55435,1.05194,305.81,0.42,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.91,0.65,N
9.57396,14.6306,303.68,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,292.59,2.2,N
9.57669,14.62798,305.94,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,292.39,2.74,N
9.61525,1.23123,305.69,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,294.36,1.01,N
9.61936,1.23204,309.93,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,295.06,1.43,N
9.61985,1.22864,310.48,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,294.27,1.94,N
9.62761,1.23348,312.11,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,293.76,1.67,N
9.63174,1.2342,309.14,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,295.11,1.67,N
9.6322,1.23096,328.03,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,294.07,2.89,N
9.6349,1.24168,303.53,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,293.17,0.96,N
9.63586,1.23492,325.96,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,295.08,8.44,N
9.63632,1.23172,311.89,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,293.12,2.84,N
9.64002,1.2354,349.18,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,298.77,8.44,N
9.88795,7.78536,300.04,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.19,0.71,N
9.90179,1.05892,303.33,0.43,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,291.6,0.9,N
9.90556,1.0621,306,0.43,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,292.01,1.13,N
9.906,1.05952,314.28,0.43,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,292.35,0.9,N
9.92305,1.30439,304.19,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,290.29,1.01,N
9.92718,1.30505,306,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,290.41,1.01,N
9.96953,7.19106,315.77,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.03,1.35,N
9.98732,7.05773,308.23,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.21,1.21,N
10.02768,0.15646,311.02,0.49,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,291.48,1.22,N
10.02998,0.15945,312.59,0.49,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,291.61,1.47,N
10.05295,6.83583,309,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,293.76,0.97,N
10.05626,6.83636,306.14,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,293.1,0.48,N
10.07196,7.80408,299.84,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.2,0.39,N
10.10163,1.87981,301.7,0.57,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,290.9,0.8,N
10.11847,0.09545,301.09,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,290.12,0.74,N
10.12901,7.3388,305.43,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,286.13,0.51,N
10.13233,7.33934,301.86,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,286.85,0.4,N
10.1375,7.11396,306.79,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.09,0.49,N
10.14013,1.19846,310.42,0.42,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.78,1.13,N
10.1828,-1.75698,305.36,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,291.07,0.95,N
10.18321,-1.76001,303.27,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,291.1,0.86,N
10.18856,-1.74183,306.36,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,288.63,0.24,N
10.19087,6.66813,309.08,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.92,1.24,N
10.2068,6.60986,303.63,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.56,1,N
10.22224,7.64324,315.3,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.06,1.01,N
10.22281,7.6397,302.21,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.18,1.01,N
10.22557,7.64377,315.18,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.83,1.55,N
10.22833,7.64785,318.77,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.02,1.21,N
10.23166,7.64839,301.28,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.23,0.67,N
10.24165,7.65002,311.29,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.31,0.47,N
10.2526,-2.48172,300.88,0.37,0.58,2024-11-21,104,N,VIIRS,n,2.0NRT,290.13,0.81,N
10.28226,16.73471,299.48,0.41,0.6,2024-11-21,104,N,VIIRS,n,2.0NRT,281.69,0.66,N
10.28419,7.21335,307.38,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.83,1.34,N
10.29366,6.98513,318.01,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.71,2.11,N
10.30319,0.00879,302.3,0.51,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,290.92,0.45,N
10.31015,8.41637,298.1,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,287.15,0.5,N
10.31076,8.41267,299.31,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,289.04,0.5,N
10.3174,-3.24709,308.96,0.42,0.61,2024-11-21,104,N,VIIRS,n,2.0NRT,289.38,0.74,N
10.36652,1.65055,301.7,0.4,0.44,2024-11-21,104,N,VIIRS,n,2.0NRT,291.13,0.64,N
10.37609,1.41144,302.5,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,290.96,0.52,N
10.38715,17.82855,297.95,0.48,0.65,2024-11-21,104,N,VIIRS,n,2.0NRT,278.86,1.19,N
10.38933,1.60594,305,0.4,0.44,2024-11-21,104,N,VIIRS,n,2.0NRT,293.46,0.81,N
10.41181,1.62393,306.46,0.4,0.44,2024-11-21,104,N,VIIRS,n,2.0NRT,293.14,0.87,N
10.4217,5.60155,316.75,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,292.14,1.01,N
10.42355,5.60162,314.51,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,291.86,0.68,N
10.42636,5.60574,302.34,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,289.5,0.68,N
10.43128,6.04122,315.86,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,292.03,1.51,N
10.44312,1.40045,301.79,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,288.8,1.05,N
10.46556,1.48061,310.61,0.41,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.37,1.44,N
10.46607,5.59352,300.79,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,288.89,0.28,N
10.4952,19.34185,295.44,0.6,0.71,2024-11-21,104,N,VIIRS,n,2.0NRT,282.4,0.67,N
10.5138,6.48724,306.59,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.63,0.73,N
10.52474,7.27697,303.14,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.54,0.59,N
10.5254,2.17189,303.4,0.56,0.43,2024-11-21,104,N,VIIRS,n,2.0NRT,289.5,0.68,N
10.54217,5.73464,307.49,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,294.47,0.96,N
10.57003,1.28974,305.84,0.42,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,293.02,0.97,N
10.57149,1.2485,304.07,0.42,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,292.33,1.02,N
10.58142,-1.43878,303.05,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,288.83,0.4,N
10.58939,6.86809,318.67,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.86,1.84,N
10.59215,6.87212,325.91,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.67,1.71,N
10.5927,6.86862,336.83,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.92,3.56,N
10.59936,7.04157,305.34,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.78,0.56,N
10.59991,7.05958,302.2,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.72,0.68,N
10.61422,6.88283,311.78,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.62,0.96,N
10.61808,6.87987,303.56,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.54,1.39,N
10.61863,6.87638,328.89,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,293.37,1.39,N
10.62139,6.8804,307.39,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.45,1.39,N
10.68035,6.33004,310.05,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.07,1.04,N
10.6806,-2.62887,306.13,0.39,0.59,2024-11-21,104,N,VIIRS,n,2.0NRT,288.8,0.73,N
10.70791,-1.51531,303.68,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,293.44,1.27,N
10.7218,6.30419,317.26,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,286.88,1.48,N
10.78142,6.15798,304.16,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.61,0.69,N
10.78202,6.1762,299.2,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.84,0.41,N
10.7911,-1.45156,310.56,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,292.23,0.54,N
10.79616,-1.4508,304.64,0.32,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,292.2,0.54,N
10.80773,18.61562,305.65,0.53,0.67,2024-11-21,104,N,VIIRS,n,2.0NRT,290.93,2.16,N
10.8335,-4.80677,301.15,0.54,0.68,2024-11-21,104,N,VIIRS,n,2.0NRT,289.46,1.13,N
10.84777,17.33819,301.9,0.44,0.62,2024-11-21,104,N,VIIRS,n,2.0NRT,286.02,0.74,N
10.8714,17.27657,303.29,0.43,0.62,2024-11-21,104,N,VIIRS,n,2.0NRT,287.13,0.78,N
10.92912,13.14542,300.24,0.46,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,285.52,0.79,N
10.93143,11.4768,307.79,0.54,0.42,2024-11-21,104,N,VIIRS,n,2.0NRT,292.42,1.63,N
10.96708,5.96499,305.98,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.69,1.13,N
10.96719,1.64467,305.26,0.4,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,293.12,1.17,N
10.97027,1.65258,302.49,0.4,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,291.44,1.28,N
10.97253,13.67991,312.6,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,289.16,1.57,N
10.97468,17.578,302.45,0.45,0.63,2024-11-21,104,N,VIIRS,n,2.0NRT,287.74,0.71,N
11.01266,0.5461,306.92,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,289.81,0.53,N
11.01327,0.54166,305.17,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.73,1.11,N
11.01953,0.52899,300.99,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,289.86,1.08,N
11.02008,15.54899,303.96,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,288.99,0.71,N
11.02075,0.52011,299.49,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,288.88,0.85,N
11.02396,0.5296,303.86,0.48,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,288.93,0.46,N
11.02607,0.67366,319.41,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,289.87,2.08,N
11.02614,0.67594,304.02,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,289.67,1.25,N
11.02674,0.67165,311.9,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,289.84,1.25,N
11.03039,1.00376,305.53,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,291.2,1.07,N
11.04236,0.98034,304.92,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,289.76,0.9,N
11.04486,8.19722,308.13,0.4,0.37,2024-11-21,104,N,VIIRS,n,2.0NRT,284.1,0.84,N
11.04552,0.98924,303.02,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,290.77,0.86,N
11.04925,0.99398,310.1,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,290.47,1.01,N
11.05334,0.86793,304.93,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,291.06,1.29,N
11.05354,0.99459,300.32,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,289.27,1.01,N
11.05548,15.61229,301.98,0.33,0.55,2024-11-21,104,N,VIIRS,n,2.0NRT,286.6,0.33,N
11.0571,0.87273,323.85,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,291.18,2.17,N
11.06144,0.87332,314.97,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,289.81,2.17,N
11.06201,0.86915,303.84,0.45,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,288.95,1.18,N
11.07902,5.96473,312.57,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.19,1.3,N
11.08181,5.96883,297.71,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,286.94,0.37,N
11.08558,-1.01727,306.47,0.61,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,295.89,2.64,N
11.08753,1.11842,339.87,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,292.08,2.57,N
11.08855,6.01382,298.09,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.5,0.25,N
11.09179,1.11905,302.47,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,291.26,2.57,N
11.09189,6.01434,310.79,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,289.09,0.81,N
11.09234,1.115,307.33,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,290.45,3.53,N
11.09523,6.01486,314.25,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.89,0.81,N
11.09744,12.88352,296.29,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,285.04,0.58,N
11.09922,1.12845,308.81,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,291.86,1.53,N
11.09976,1.12438,318.8,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,292.22,2.72,N
11.10167,12.88429,296.54,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,285.17,0.49,N
11.12669,1.27481,302.65,0.43,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,288.75,0.58,N
11.13115,12.64617,298,0.42,0.45,2024-11-21,104,N,VIIRS,n,2.0NRT,287.09,0.7,N
11.13497,-3.09101,309.82,0.42,0.61,2024-11-21,104,N,VIIRS,n,2.0NRT,292.36,1.45,N
11.13498,5.99159,318.92,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,291.08,0.94,N
11.13553,5.98801,302.98,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.62,1.53,N
11.13833,5.99212,310.93,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.5,0.94,N
11.14013,6.04721,302.33,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.62,0.42,N
11.14222,5.98907,306.76,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,290.09,1.03,N
11.14233,1.22446,311.79,0.43,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,291.01,1.12,N
11.14479,13.74581,333.88,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,295.1,4.05,N
11.1455,13.74194,316.12,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,293.8,4.05,N
11.14995,13.74287,343.1,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,295.59,4.05,N
11.15072,13.7387,302.98,0.5,0.49,2024-11-21,104,N,VIIRS,n,2.0NRT,292.4,2.22,N
11.15809,0.75745,316.58,0.46,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,295.79,3.46,N
11.15928,0.74863,321.08,0.46,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,294.87,3.85,N
11.18573,6.03983,299.3,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.5,0.41,N
11.18868,-0.31856,303.11,0.55,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,290.16,1.19,N
11.19339,-0.31791,302.96,0.55,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,290.26,1.19,N
11.19405,-0.32293,308,0.55,0.51,2024-11-21,104,N,VIIRS,n,2.0NRT,291,1.19,N
11.20579,-2.84933,303.5,0.41,0.6,2024-11-21,104,N,VIIRS,n,2.0NRT,290.48,0.89,N
11.21911,12.88416,302.04,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,284.68,0.69,N
11.22333,12.88494,302.47,0.44,0.46,2024-11-21,104,N,VIIRS,n,2.0NRT,285.35,0.69,N
11.23189,17.29265,306.52,0.43,0.62,2024-11-21,104,N,VIIRS,n,2.0NRT,289.51,0.86,N
11.23393,6.88191,298.78,0.38,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,288.35,0.34,N
11.25817,-0.77837,300.2,0.59,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.87,0.65,N
11.26374,-0.78312,299.73,0.59,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,289.26,0.65,N
11.26606,1.87334,300.09,0.4,0.44,2024-11-21,104,N,VIIRS,n,2.0NRT,288.95,0.62,N
11.27592,0.84175,311.89,0.46,0.47,2024-11-21,104,N,VIIRS,n,2.0NRT,289.1,0.91,N
11.2933,6.32574,300.35,0.39,0.36,2024-11-21,104,N,VIIRS,n,2.0NRT,287.42,0.44,N
11.31612,0.74334,303.93,0.47,0.48,2024-11-21,104,N,VIIRS,n,2.0NRT,290.82,0.79,N
11.31718,-0.79073,304.66,0.59,0.53,2024-11-21,104,N,VIIRS,n,2.0NRT,291.16,0.82,N
